Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,1964,1964,hg/ha,64151,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,1965,1965,hg/ha,66667,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,1966,1966,hg/ha,71071,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,1967,1967,hg/ha,71429,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,1968,1968,hg/ha,72414,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,1969,1969,hg/ha,75862,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,1970,1970,hg/ha,76667,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,1971,1971,hg/ha,80000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,1972,1972,hg/ha,80645,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,1973,1973,hg/ha,83871,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,1974,1974,hg/ha,84375,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,1975,1975,hg/ha,87500,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,1976,1976,hg/ha,69209,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,1977,1977,hg/ha,71756,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,1978,1978,hg/ha,88839,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,1979,1979,hg/ha,89474,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,1980,1980,hg/ha,92105,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,1981,1981,hg/ha,100000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,1982,1982,hg/ha,100000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,1983,1983,hg/ha,91379,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,1984,1984,hg/ha,93333,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,1985,1985,hg/ha,97592,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,1986,1986,hg/ha,99081,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,1987,1987,hg/ha,98732,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,1988,1988,hg/ha,98525,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,1989,1989,hg/ha,90754,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,1990,1990,hg/ha,99153,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,1991,1991,hg/ha,109373,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,1992,1992,hg/ha,67531,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,1993,1993,hg/ha,96271,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,1994,1994,hg/ha,104396,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,1995,1995,hg/ha,100712,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,1996,1996,hg/ha,79880,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,1997,1997,hg/ha,111359,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,1998,1998,hg/ha,80590,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,1999,1999,hg/ha,105824,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,2000,2000,hg/ha,88375,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,2001,2001,hg/ha,90000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,2002,2002,hg/ha,85000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,2003,2003,hg/ha,100000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,2004,2004,hg/ha,94116,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,2005,2005,hg/ha,109577,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,2006,2006,hg/ha,96701,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,2007,2007,hg/ha,132796,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,2008,2008,hg/ha,142515,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,2009,2009,hg/ha,132895,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,2010,2010,hg/ha,99739,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,2011,2011,hg/ha,122689,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,2012,2012,hg/ha,128346,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,2013,2013,hg/ha,124706,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,2014,2014,hg/ha,125050,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,2015,2015,hg/ha,170773,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,2016,2016,hg/ha,147797,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,2017,2017,hg/ha,120977,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,2018,2018,hg/ha,135458,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,2019,2019,hg/ha,169756,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1530,Sweet potatoes,2020,2020,hg/ha,126963,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,1961,1961,tonnes,140000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,1962,1962,tonnes,150000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,1963,1963,tonnes,160000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,1964,1964,tonnes,170000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,1965,1965,tonnes,180000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,1966,1966,tonnes,199000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,1967,1967,tonnes,200000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,1968,1968,tonnes,210000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,1969,1969,tonnes,220000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,1970,1970,tonnes,230000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,1971,1971,tonnes,240000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,1972,1972,tonnes,250000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,1973,1973,tonnes,260000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,1974,1974,tonnes,270000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,1975,1975,tonnes,280000,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,1976,1976,tonnes,235000,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,1977,1977,tonnes,258000,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,1978,1978,tonnes,329700,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,1979,1979,tonnes,340000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,1980,1980,tonnes,350000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,1981,1981,tonnes,364000,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,1982,1982,tonnes,530000,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,1983,1983,tonnes,265000,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,1984,1984,tonnes,280000,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,1985,1985,tonnes,487958,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,1986,1986,tonnes,505312,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,1987,1987,tonnes,523281,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,1988,1988,tonnes,541885,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,1989,1989,tonnes,262280,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,1990,1990,tonnes,241884,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,1991,1991,tonnes,405444,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,1992,1992,tonnes,249863,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,1993,1993,tonnes,315000,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,1994,1994,tonnes,285000,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,1995,1995,tonnes,315461,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,1996,1996,tonnes,266000,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,1997,1997,tonnes,380290,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,1998,1998,tonnes,397469,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,1999,1999,tonnes,543089,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,2000,2000,tonnes,527954,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,2001,2001,tonnes,598680,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,2002,2002,tonnes,513485,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,2003,2003,tonnes,587700,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,2004,2004,tonnes,571293,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,2005,2005,tonnes,671709,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,2006,2006,tonnes,724646,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,2007,2007,tonnes,811531,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,2008,2008,tonnes,894781,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,2009,2009,tonnes,1034204,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,2010,2010,tonnes,820971,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,2011,2011,tonnes,759471,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,2012,2012,tonnes,859549,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,2013,2013,tonnes,729645,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,2014,2014,tonnes,763643,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,2015,2015,tonnes,1232332,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,2016,2016,tonnes,697364,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,2017,2017,tonnes,769389,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,2018,2018,tonnes,871010,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,2019,2019,tonnes,976691,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1530,Sweet potatoes,2020,2020,tonnes,685687,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,1961,1961,ha,60000,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,1962,1962,ha,60000,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,1963,1963,ha,53000,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,1964,1964,ha,53695,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,1965,1965,ha,54465,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,1966,1966,ha,55135,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,1967,1967,ha,56090,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,1968,1968,ha,56990,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,1969,1969,ha,57750,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,1970,1970,ha,60715,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,1971,1971,ha,59555,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,1972,1972,ha,65145,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,1973,1973,ha,53215,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,1974,1974,ha,59845,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,1975,1975,ha,60285,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,1976,1976,ha,79105,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,1977,1977,ha,73105,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,1978,1978,ha,70225,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,1979,1979,ha,77710,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,1980,1980,ha,76825,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,1981,1981,ha,85745,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,1982,1982,ha,86430,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,1983,1983,ha,96450,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,1984,1984,ha,97065,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,1985,1985,ha,90805,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,1986,1986,ha,93615,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,1987,1987,ha,92270,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,1988,1988,ha,89960,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,1989,1989,ha,91200,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,1990,1990,ha,91000,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,1991,1991,ha,97000,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,1992,1992,ha,85101,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,1993,1993,ha,97925,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,1994,1994,ha,104000,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,1995,1995,ha,76200,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,1996,1996,ha,86000,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,1997,1997,ha,91000,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,1998,1998,ha,94000,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,1999,1999,ha,92000,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,2000,2000,ha,91025,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,2001,2001,ha,91240,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,2002,2002,ha,94490,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,2003,2003,ha,105735,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,2004,2004,ha,105735,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,2005,2005,ha,123913,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,2006,2006,ha,122400,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,2007,2007,ha,122855,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,2008,2008,ha,126669,A,Official figure
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,2009,2009,ha,127000,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,2010,2010,ha,127534,I,Imputed value
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,2011,2011,ha,149982,I,Imputed value
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,2012,2012,ha,145997,I,Imputed value
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,2013,2013,ha,145696,I,Imputed value
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,2014,2014,ha,146856,I,Imputed value
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,2015,2015,ha,133740,I,Imputed value
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,2016,2016,ha,138813,I,Imputed value
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,2017,2017,ha,126263,I,Imputed value
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,2018,2018,ha,130763,I,Imputed value
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,2019,2019,ha,131825,I,Imputed value
QCL,Crops and livestock products,450,Madagascar,5312,Area harvested,1530,Sweet potatoes,2020,2020,ha,132069,I,Imputed value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,1961,1961,hg/ha,50500,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,1962,1962,hg/ha,48333,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,1963,1963,hg/ha,62264,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,1964,1964,hg/ha,62980,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,1965,1965,hg/ha,62575,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,1966,1966,hg/ha,63217,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,1967,1967,hg/ha,63678,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,1968,1968,hg/ha,63794,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,1969,1969,hg/ha,63513,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,1970,1970,hg/ha,57579,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,1971,1971,hg/ha,54999,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,1972,1972,hg/ha,47836,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,1973,1973,hg/ha,46294,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,1974,1974,hg/ha,44679,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,1975,1975,hg/ha,46330,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,1976,1976,hg/ha,59705,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,1977,1977,hg/ha,53053,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,1978,1978,hg/ha,46274,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,1979,1979,hg/ha,46911,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,1980,1980,hg/ha,48585,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,1981,1981,hg/ha,46484,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,1982,1982,hg/ha,41200,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,1983,1983,hg/ha,48004,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,1984,1984,hg/ha,47648,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,1985,1985,hg/ha,49557,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,1986,1986,hg/ha,49900,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,1987,1987,hg/ha,50586,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,1988,1988,hg/ha,51901,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,1989,1989,hg/ha,52982,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,1990,1990,hg/ha,53407,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,1991,1991,hg/ha,50308,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,1992,1992,hg/ha,53107,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,1993,1993,hg/ha,51059,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,1994,1994,hg/ha,53846,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,1995,1995,hg/ha,59055,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,1996,1996,hg/ha,58140,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,1997,1997,hg/ha,56044,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,1998,1998,hg/ha,54255,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,1999,1999,hg/ha,56522,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,2000,2000,hg/ha,56319,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,2001,2001,hg/ha,57555,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,2002,2002,hg/ha,52178,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,2003,2003,hg/ha,46620,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,2004,2004,hg/ha,51282,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,2005,2005,hg/ha,70897,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,2006,2006,hg/ha,72428,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,2007,2007,hg/ha,72814,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,2008,2008,hg/ha,71262,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,2009,2009,hg/ha,71721,E,Estimated value
QCL,Crops and livestock products,450,Madagascar,5419,Yield,1530,Sweet potatoes,2010,2010,hg/ha,72069,E,Estimated value
